osm_type,osm_id,name,category,website,phone,opening_hours,addr,lat,lon,source,captured_at
way,230357690,Jacadi,clothes,https://www.jacadiireland.ie/,,,"32, King Street South, Dublin",53.3406078,-6.2630173,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,230479371,Vodafone,gadgets/electronics,https://n.vodafone.ie/,,"Mo-We,Fr 09:00-19:00; Sa 09:30-18:00; Th 09:00-20:00; PH,Su 12:00-18:00","48, Grafton Street, Dublin",53.340272,-6.2605039,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,230479377,3 Store,gadgets/electronics,https://www.three.ie/stores/three-store-grafton-street,,,"46, Grafton Street, Dublin",53.3403665,-6.2604938,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,230479379,Ted Baker,clothes,https://www.tedbaker.com/ie/stores/DUBLIN---TED-BAKER/70076?country=IE,,,"42, Grafton Street, Dublin",53.340619,-6.2603244,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,230479382,Reiss,clothes,https://www.reiss.com/ie/en,,Mo-We 10:00-19:00; Th 10:00-20:00; Fr 10:00-19:00; Sa 09:00-18:00; Su 11:00-18:00,"1, St. Stephen's Green, Dublin",53.3401035,-6.2604316,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,244989696,Sweeney O'Rourke Ltd,home appliances,https://www.sweeneyorourke.com/,,Mo-Fr 08:30-17:00,"34, Pearse Street, Dublin",53.3450078,-6.2526637,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249210751,Foot Locker,clothes,https://stores.footlocker.ie/en/ie-d/dublin/49-lower-oconnell-street-205_31_04703.html,+35315691038,"Mo-Sa 10:00-18:30, Su 12:00-18:00","49, O'Connell Street Lower, Dublin, D01 CK02",53.3479579,-6.2600285,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249210757,Schuh,clothes,https://www.schuh.ie/stores/dublin-o'connell-street/,+353-1-2476147,,"47-48, O'Connell Street Lower, Dublin, D01 PK22",53.3480421,-6.2600419,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249212456,Timberland,clothes,https://www.timberland.ie/,,,"31, Anne Street South, Dublin",53.3409839,-6.260014,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249212461,Levi's,clothes,https://www.levi.com/,,,"38, Grafton Street, Dublin",53.3408686,-6.2603647,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249213113,Canada Goose,clothes,https://www.canadagoose.com/ie/en/dublin-store.html,,,"64, Grafton Street, Dublin",53.340848,-6.2608691,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249260481,Ecco,clothes,https://ie.ecco.com/en-IE/CustomerCare/StoreFinder?lat=53.34157131&lng=-6.260051728&id=0001044461,,,"30, Grafton Street, Dublin",53.3414293,-6.2601208,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249263087,Thomas Patrick,clothes,https://www.thomaspatrick.com/,,Mo-Sa 10:00-18:00; Su 12:00-17:00,"77, Grafton Street, Dublin",53.3416378,-6.2603972,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,249264644,Ferraud,clothes,https://www.ferauddublin.com/,,,"24, Duke Street",53.3418642,-6.2596157,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,251580559,H&M,clothes,https://www2.hm.com/,,,"23-27, College Green, Dublin",53.3440086,-6.2611598,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,252812512,Dance World,clothes,,,,"163, Parnell Street, Dublin",53.3529459,-6.2610407,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,260269662,River Island,clothes,https://www.riverisland.com/how-can-we-help/find-a-store/dublin-grafton-street,,,"102-103, Grafton Street, Dublin",53.3430637,-6.2598081,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,260314009,Rhinestones,jewellery,,,,"18, Saint Andrew Street, Dublin",53.3437117,-6.2616787,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,261260362,Select,gadgets/electronics,https://ie.selectonline.com/,,,"111, Grafton Street, Dublin",53.343656,-6.2595304,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,264774096,Space NK,perfumes/beauty,https://www.spacenk.com/ie/stores.html#!/l/dublin/82-grafton-st/1617933,,,"82, Grafton Street, Dublin",53.3419126,-6.260199,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,268400009,Weldon of Dublin,jewellery,https://weldons.ie/,,,"55, Clarendon Street, Dublin",53.3427017,-6.2608947,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,268836000,James Herren,clothes,https://www.jamesherren.com/,,,"44, Dawson Street, Dublin",53.3409326,-6.2585904,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,268844928,Carl Gross,clothes,,+353-1-6336806,,"46, Dawson Street",53.3411245,-6.25854,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,268844931,Bäumler,clothes,https://www.baumlerdublin.com/,,,"51a, Dawson Street, Dublin",53.3416788,-6.2584773,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,270937625,Suitable Company,clothes,,,,"15, Duke Street, Dublin",53.3417555,-6.2586945,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271686283,Dr. Martens,clothes,https://www.drmartens.com/,,Mo-Fr 09:00-20:00,"83, Grafton Street, Dublin, D02F798",53.3419713,-6.2601522,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271686285,Clarks,clothes,https://www.clarks.ie/store-locator/Ireland/DUBLIN2/1903,,,"85-86, Grafton Street, Dublin",53.3421305,-6.2602567,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271690098,Brown Thomas,clothes,,,"Mo-We,Fr 10:00-19:00; Th 10:00-20:00; Sa 09:00-19:00; Su 11:00-19:00","88-95, Grafton Street, Dublin",53.3423872,-6.2600951,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271970899,(unnamed),clothes,,,,"13-14, Grafton Street, Dublin",53.3423712,-6.2591837,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271971145,Office,clothes,https://www.office.co.uk/view/content/storelocator?storename=Office%20Grafton%20Street,,Mo-We 10:00-19:00; Th 10:00-21:00; Fr-Sa 10:00-19:00; Su 11:00-18:00,"7, Grafton Street, Dublin",53.3427431,-6.259378,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,271973523,Swarovski,jewellery,https://www.swarovski.com/en_GB-IE/store/0001821761/swarovski-grafton-street-dublin/,,,"5, Grafton Street, Dublin",53.3428852,-6.2593349,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273206923,Anthony Peto,gadgets/electronics,,,10:00-18:00; Su 12:00-17:00,"14, Anne Street South, Dublin",53.3411521,-6.2589364,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273206926,The Jewel Casket,jewellery,https://www.thejewelcasket.ie/,,,"17, Anne Street South, Dublin",53.3411091,-6.2586977,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273206927,Abrahams,clothes,https://www.menswear.ie/,+353-1-6770000,,"17A, Anne Street South, Dublin",53.3410883,-6.258619,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273323069,Deirdre O'Donnell,jewellery,https://www.deirdreodonnell.ie/,,,"19, Anne Street South, Dublin",53.340929,-6.2587522,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273652112,(unnamed),perfumes/beauty,,,,"26, William Street South, Dublin",53.3417045,-6.2631451,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273958450,Solar Spa,perfumes/beauty,,,,"9A, Trinity Street, Dublin",53.3437185,-6.2617803,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273993000,dopl.,clothes,https://dopl.ie,+353-1-675-3766,Mo 13:00-17:00; Tu-Sa 10:00-18:00; Su 13:00-17:00,"36, Wicklow Street, Dublin",53.3428324,-6.2608395,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,273993004,(unnamed),jewellery,,,,"56, Clarendon Street, Dublin",53.3427545,-6.2608267,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,279050350,Dowling's Pharmacy,perfumes/beauty,,,Mo-We 08:00-19:30; Th 08:00-20:00; Fr 08:00-19:30; Sa 09:00-18:30; Su off,"6, Baggot Street Lower, Dublin",53.3380506,-6.2527549,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,299590442,Platform,clothes,https://thesuite.ie/,+353-1-4067028,"Tu-We 10:00-18:00, Th 10:00-20:00, Fr 10:00-18:00, Sa 10:00-17:00","55b, Rathgar Avenue, Dublin",53.3149129,-6.2759762,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,301007195,Penneys,clothes,https://www.primark.com/en-ie/stores/dublin/39-oconnell-street,+353-1-656-6666,Mo-We 08:30-20:00; Th-Fr 08:30-21:00; Sa 08:30-19:00; Su 10:30-19:00,"39, O'Connell Street Lower, Dublin",53.3486438,-6.2607008,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,302437922,Kellihers Electrical,gadgets/electronics,,,,Three Rock Road,53.2748275,-6.2103989,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,302566998,Des Kelly Interiors,home appliances,https://www.deskelly.ie/,,,Three Rock Road,53.2751068,-6.2126464,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,308091564,Computer Clinic,gadgets/electronics,,,,"55a, Manor Place",53.3522015,-6.2847333,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,314051100,Cooltanning Salons,perfumes/beauty,,,,,53.364171,-6.2329892,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,314103957,Buddy Mobile,gadgets/electronics,,,,,53.3637024,-6.2345258,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,321453610,Amia Beauty,perfumes/beauty,,,,Railway Road,53.2763003,-6.1031735,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,321453614,Jeweler,jewellery,,,,,53.2763303,-6.103124,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,325147049,Lush,perfumes/beauty,https://www.lush.com/uk/en/shops/lush-cosmetics-henry-street?id=UKD02,,,"33, Henry Street, Dublin",53.3498013,-6.2609336,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,339519160,Power City,gadgets/electronics,https://powercity.ie/,,"Mo-We 10:00-20:00, Th-Fr 10:00-21:00, Sa 10:00-18:00, Su 12:00-18:00","Malahide Road, Dublin",53.3920502,-6.1918011,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,341314113,Mastercare,gadgets/electronics,,,,,53.3710838,-6.2072228,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,353983720,John Brereton Jewellers,jewellery,https://www.brereton.ie/,,,"29, O'Connell Street Lower, Dublin",53.3494885,-6.2597049,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,359845032,Freesat Satellite TV,gadgets/electronics,,,,"132, Philipsburgh Avenue, Dublin",53.3684501,-6.2392396,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,359845088,Lynch's,clothes,,,,"130, Philipsburgh Avenue, Dublin",53.3682996,-6.239225,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,366223139,Carthy Jewellers,jewellery,,,,"84, Marlborough Street, Dublin",53.3505952,-6.2586429,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,369361432,Seagreen,clothes,http://seagreen.ie/,+353 1 497 7937,"Mo-Sa 10:00-18:00; Su,PH 12:00-17:00","45, Ranelagh, Dublin",53.324777,-6.2542582,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,397314710,Burgundy Beauty,perfumes/beauty,https://www.burgundybeauty.com/,+353-1-283-6281,Mo off; Tu 09:30-18:00; We-Tu 09:30-21:00; Fr 09:30-19:30; Sa 09:00-17:00,"7, Newtown Park",53.2871321,-6.1772363,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,420530490,Madison & Co.,clothes,,,,,53.2872084,-6.1229632,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,435840489,Diesel,clothes,https://diesel.ie/,+353-1-8747132,"Mo-We,Fr-Sa 09:30-18:30; Th 09:30-20:00; Su 11:00-18:30","38, Henry Street, Dublin",53.3497185,-6.2615232,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,435840491,3 Store,gadgets/electronics,https://www.three.ie/stores/three-store-henry-street,,,"35, Henry Street, Dublin",53.3497656,-6.2612514,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,435840492,Eir,gadgets/electronics,,,,"34, Henry Street, Dublin",53.349782,-6.2611519,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,441055582,Urban Outfitters,clothes,https://www.urbanoutfitters.com/stores/temple-bar,,,"7a, Fownes Street Upper, Dublin",53.3452234,-6.2637314,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,481625549,(unnamed),perfumes/beauty,,,,"45A, Home Farm Road, Dublin",53.37431,-6.2554819,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,484399894,The Rise Pharmacy,perfumes/beauty,,+353 1 288 2842,Mo-Sa 09:00-18:30,"2, The Rise, Mount Merrion",53.2993086,-6.209031,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,485386301,Facet Jewellers,jewellery,https://www.facetjewellers.ie/,+353-1-280-4106,Mo-Sa 09:00-17:30; Su off,"1, George's Street Upper, Dún Laoghaire, A96 E5F3",53.2922163,-6.1362581,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,544410372,Furniture Designs,home appliances,,,,,53.2839071,-6.3594575,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,549576992,Foot Solutions,clothes,https://www.footsolutions.ie/locations/foot-solutions-georges-street/,,,"61, George's Street Great South, Dublin",53.3423131,-6.2650033,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,570457135,Rathfarnham Beauty Clinic,perfumes/beauty,,,,,53.2994117,-6.2847995,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,570457154,J. C Walsh & Sons,jewellery,,,,,53.2983461,-6.2860856,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,612788283,CeX,gadgets/electronics,,,Mo-Sa 10:00-19:00; Th 10:00-20:00; Su 12:00-18:00,"11-12, Liffey Street Upper, Dublin",53.3487539,-6.2640617,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,612788287,L'Occitane,perfumes/beauty,,,,"14, Liffey Street Upper, Dublin",53.3488638,-6.2641114,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,612788288,Conway's Jewellers,jewellery,,,,"15, Liffey Street Upper, Dublin",53.3489154,-6.2641347,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,612788290,H.Samuel,jewellery,,,,"1, Henry Street, Dublin",53.3490173,-6.2642248,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,615180148,Dance World,clothes,https://www.danceworld.ie/,,,"16, Sandford Road, Dublin",53.3232912,-6.2495351,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,651183214,Tan Me,perfumes/beauty,,,,"95a, Cabra Road, Dublin",53.3613135,-6.2837791,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,651183218,PM Beauty Master,perfumes/beauty,,,,"1a, Imaal Road",53.3616077,-6.2858116,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,651183219,Kisses,perfumes/beauty,,,,"Imaal Road, Dublin",53.3615716,-6.2858123,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,656057651,Cool Look,perfumes/beauty,,,,Ballybough Road,53.360959,-6.2428471,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,656489886,Coco Kiss,perfumes/beauty,,,,"68, Dowth Avenue, Dublin",53.3614058,-6.2834044,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,659842322,Tia Brown,perfumes/beauty,,,,"Nephin Road, Dublin",53.3637837,-6.3105958,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,665994805,Martin Gear,jewellery,,,,"Mary Street, Dublin",53.3484288,-6.268093,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,667068213,Weir & Son,jewellery,https://weirandsons.ie/grafton-street-store,,,"96-99, Grafton Street, Dublin",53.3427953,-6.2598338,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,668389072,(unnamed),home appliances,,,,,53.3921468,-6.2868405,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,679252911,Dimensions Dancewear (Moved),clothes,https://dimensionsdance.ie/,,Mo-Sa 09:30-17:30; Su closed,"124, Drumcondra Road Upper",53.3728515,-6.2520893,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,680355419,Chambers,perfumes/beauty,,,,,53.3854111,-6.2655985,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,681196390,Jim Markey's Mans Shop,clothes,,+353 1 837 1168,,"144, Drumcondra Road Lower, Dublin",53.3673708,-6.2559701,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,696879580,Take Time,perfumes/beauty,,+353 89 469 4106,Mo-We 10:00-20:00; Th-Fr 10:00-21:00; Sa 10:00-18:00,"149, Drumcondra Road Lower, Dublin",53.3674511,-6.2551687,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,696901401,McDowells,jewellery,https://www.mcdowellsjewellers.com/,+353 1 874 4961,,"3, O'Connell Street Upper, Dublin",53.3500871,-6.2599772,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,696901424,Guineys,home appliances,,,Mo-Sa 10:00-18:00; Su 12:00-17:00,"11-12, North Earl Street, Dublin",53.3499695,-6.2586243,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,706807523,Life Pharmacy,perfumes/beauty,,,,"13, Grattan Crescent",53.3402212,-6.3202758,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,734243480,Beauty Boutique,perfumes/beauty,,,,,53.3626717,-6.2399181,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,739819001,Take Time,perfumes/beauty,,,,"2, Botanic Road",53.3661107,-6.2714767,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,741596890,Home Store + More,home appliances,,,,,53.3930666,-6.2029276,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,827937145,(unnamed),perfumes/beauty,,,,,53.2954757,-6.2568528,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,862826954,(unnamed),clothes,,,,,53.2990934,-6.3593561,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,900804783,McCabes Pharmacy,perfumes/beauty,,,,,53.2880796,-6.3545763,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,902088077,The Beauty Room,perfumes/beauty,,,,"Lorcan Avenue, Dublin",53.392275,-6.2345408,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,916037987,(unnamed),perfumes/beauty,,,,,53.3813929,-6.2454975,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,926328870,Roots by Ruth,perfumes/beauty,,,,,53.3886843,-6.2011627,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,926328873,Cool Tanning Co,perfumes/beauty,,,,Main Street,53.3876322,-6.2007672,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,929163427,Allied Appliances,gadgets/electronics,,,,"24, Crumlin Road, Dublin",53.3316909,-6.2948259,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,930826753,(unnamed),clothes,,,,,53.311406,-6.3149769,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,935134062,Serendipity Kids,clothes,,,,"Rathgar Avenue, Dublin",53.3123012,-6.274715,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,935362444,(unnamed),perfumes/beauty,,,,,53.3339449,-6.2444056,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,936515803,Vintage,home appliances,,,,"55a, Rathgar Avenue, Dublin",53.3148878,-6.2758776,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,958601190,Polished,perfumes/beauty,,+35318568484,Tu-Fr 9:30-20:00; Sa 9:00-17:00,"3, Fitzmaurice Road, Glasnevin",53.3828145,-6.2769557,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,963329078,Bargaintown Finglas,home appliances,https://bargaintown.ie/,,,"North Road, Dublin",53.3992602,-6.3060769,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,965148983,Tanzone,perfumes/beauty,,,,,53.3991558,-6.3047097,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,966043230,Eden Therapy,perfumes/beauty,https://edentherapy.ie/,+353-1-8680301,,"44, Fassaugh Road, Dublin",53.3647652,-6.2866273,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,966043232,Lady Jeans,clothes,,,,"Fassaugh Road, Dublin",53.3648324,-6.2867293,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,967093555,Affordable Windows & Doors,home appliances,,,,North Strand Road,53.359796,-6.2401916,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,969318634,(unnamed),perfumes/beauty,,,,,53.3660409,-6.2481015,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,969318641,(unnamed),home appliances,,,,,53.3660544,-6.2469381,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,970109544,Arkon Lettings,perfumes/beauty,,,,"8, Botanic Road",53.3662234,-6.2714037,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,970119297,JK Hair Replacement,perfumes/beauty,https://jkhairreplacement.ie/,+353-1-8824013,,"13, Prospect Road, Dublin, D09 W0X9",53.3655053,-6.2714042,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,972112539,Blush,perfumes/beauty,,,,"Park Road, Dublin",53.3725356,-6.3211708,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,972112541,Barb Electrical,gadgets/electronics,,,,"Park Road, Dublin",53.372585,-6.3209574,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,972957085,Saoirse Health and Beauty Store,perfumes/beauty,,,,"70, Fassaugh Avenue, Dublin",53.3674834,-6.2990092,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,972963376,Head to Toe,perfumes/beauty,,,,"60, Fassaugh Avenue, Dublin",53.367485,-6.2982773,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,973141962,(unnamed),perfumes/beauty,,,,"30, Fassaugh Avenue, Dublin",53.3670484,-6.2932533,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,975311022,(unnamed),perfumes/beauty,,,,,53.3708958,-6.2388278,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,983727330,Tech4U,gadgets/electronics,https://tech4u.ie,+353 1 8069 853,,"44, Fairview Strand",53.36267,-6.2398236,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,986938183,National Electrical Wholesalers,gadgets/electronics,,,,MP2,53.3674307,-6.2272817,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1019656809,Miami Sun,perfumes/beauty,,,,Gateway Crescent,53.3942377,-6.2646611,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1020675749,Luxury Nails and Lashes,perfumes/beauty,,,,Main Street,53.3882485,-6.2978752,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471494,New Top Nails,perfumes/beauty,,,,,53.3894114,-6.2995592,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471497,(unnamed),clothes,,,,Main Street,53.3893212,-6.2992774,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471498,(unnamed),gadgets/electronics,,,,Main Street,53.3892355,-6.2991203,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471499,(unnamed),gadgets/electronics,,,,Main Street,53.3892821,-6.2991759,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471501,Pretty Woman,perfumes/beauty,,,,Jamestown Road,53.3897118,-6.2985871,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471502,Farnell's,gadgets/electronics,,,,Jamestown Road,53.3896765,-6.2986098,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1022471507,Calzature,clothes,,,,,53.3895148,-6.2987321,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1026201414,C.S.S. Audio Visual,gadgets/electronics,,,,,53.3669432,-6.1734406,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1026201415,Ellen B Boutique,clothes,,,,,53.3669964,-6.1733584,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1029879504,(unnamed),home appliances,,,,,53.3915916,-6.1672116,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1043292701,Mac Shoe Repair,clothes,,,,Merville Avenue,53.3638228,-6.2343118,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1052089253,Wonderful Hand and Foot Spa,perfumes/beauty,,,,Malahide Road,53.3797818,-6.2101412,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1052152882,Gem,perfumes/beauty,,,,"Saint Brigid's Road, Dublin",53.3821558,-6.2054214,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1058162979,Tanning Shop,perfumes/beauty,,,,"Malahide Road, Dublin",53.4022413,-6.1789273,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1061196272,The Glam Pad,perfumes/beauty,,,,Elmfield Rise,53.3999774,-6.1712163,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1074353206,(unnamed),clothes,,,,"Dorset Street Lower, Dublin",53.3609606,-6.2597354,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1077150549,Beyond Retro,home appliances,,,,,53.2915347,-6.3212027,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1108071739,The Range,home appliances,,,,,53.3987423,-6.2160936,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1137601809,Hair Design & Beauty Salon,perfumes/beauty,,,,Whitehall Road West,53.3148629,-6.3186972,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1150715522,(unnamed),clothes,,,,,53.3796536,-6.1775296,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1182074184,DID Electrical,gadgets/electronics,,,,,53.3834011,-6.2940817,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1222688188,H&M,clothes,https://www2.hm.com/en_ie/index.html,,,"18-27, O'Connell Street Lower, Dublin, D01H6K0",53.3492526,-6.2595642,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1272103307,EZ Living Interiors,home appliances,,,,,53.2944207,-6.3717743,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1280386432,Sun City,perfumes/beauty,https://www.suncity.ie/,,,"135B, Emmet Road",53.3403054,-6.3165503,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1300367223,Higginbotham Interiors,home appliances,,,,"92, Fairview Strand",53.362044,-6.2414591,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1370248336,(unnamed),gadgets/electronics,,,,,53.2877185,-6.3624728,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1374968623,Bea Beauty,perfumes/beauty,,,,"37, Swords Road",53.3968411,-6.2449303,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
way,1378593325,(unnamed),gadgets/electronics,,,,,53.3775547,-6.3785277,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
